CustomerID,Age,Gender,Income,Region,AccountType,AccountBalance,CreditScore,LoanType,LoanAmount,InterestRate,LoanStatus,CustomerTenureYears,NumTransactionsLastMonth,AvgTransactionValue,LastTransactionDate,RiskLevel
CUST01124,27,Male,78505.0,Punjab,Current,50036.19,581.0,No Loan,0.0,0.0,No Loan,3,15,2885.03,2026-08-02,Medium Risk
CUST01125,45,Male,75410.0,Islamabad Capital Territory,Current,212368.73,688.0,Personal Loan,493472.18,14.89,Closed,2,14,6542.48,2026-08-04,Medium Risk
CUST01126,42,Female,78352.0,Punjab,Current,192306.31,657.0,No Loan,0.0,0.0,No Loan,0,13,3658.13,2026-06-28,Medium Risk
CUST01127,44,Female,77960.0,Sindh,Savings,236878.7,608.0,Car Loan,1035629.32,17.31,Approved,0,18,6407.29,2026-08-21,Medium Risk
CUST01128,18,Male,23458.0,Punjab,Savings,73070.98,528.0,No Loan,0.0,0.0,No Loan,15,13,2521.3,2026-08-15,High Risk
CUST01129,60,Male,75905.0,Punjab,Current,261712.27,658.0,No Loan,0.0,0.0,No Loan,3,23,6319.51,2026-07-13,Medium Risk
CUST01130,52,Male,69550.0,Balochistan,Salary Account,196840.54,720.0,Home Loan,3494678.52,15.75,Approved,15,16,5822.55,2026-07-07,Low Risk
CUST01131,18,Female,35387.0,Punjab,Fixed Deposit,63013.54,595.0,No Loan,0.0,0.0,No Loan,1,14,2198.35,2026-08-08,Medium Risk
CUST01132,19,Female,20000.0,Sindh,Salary Account,35679.46,573.0,Car Loan,506472.13,10.14,Rejected,0,11,100.0,2026-07-15,High Risk
CUST01133,39,Male,20000.0,Punjab,Current,49756.05,565.0,Personal Loan,1156159.64,17.49,Rejected,3,12,997.13,2026-07-17,High Risk
CUST01134,18,Male,57713.0,Punjab,Savings,133406.18,499.0,No Loan,0.0,0.0,No Loan,5,17,4964.52,2026-06-27,High Risk
CUST01135,41,Female,60212.0,Punjab,Savings,150748.31,667.0,Car Loan,980221.96,12.75,Pending,18,17,1695.43,2026-08-18,Medium Risk
CUST01136,19,Male,37030.0,Punjab,Salary Account,132063.15,638.0,Car Loan,500444.59,16.91,Approved,4,9,3220.82,2026-07-30,Medium Risk
CUST01137,18,Male,75263.0,Punjab,Salary Account,199791.94,585.0,Personal Loan,918152.36,19.41,Pending,1,16,7566.96,2026-07-21,Medium Risk
CUST01138,32,Male,61957.0,Punjab,Current,177723.23,628.0,Home Loan,3888703.97,21.06,Approved,8,12,3825.04,2026-07-05,Medium Risk
CUST01139,18,Female,54904.0,Khyber Pakhtunkhwa,Savings,95303.15,665.0,No Loan,0.0,0.0,No Loan,1,10,100.0,2026-08-03,Medium Risk
CUST01140,39,Male,91785.0,Balochistan,Fixed Deposit,76846.22,581.0,Car Loan,424512.59,19.25,Approved,9,20,3517.71,2026-06-28,Medium Risk
CUST01141,27,Female,74687.0,Sindh,Current,97240.85,665.0,Home Loan,1340115.02,10.83,Approved,2,12,2583.83,2026-08-10,Medium Risk
CUST01142,43,Female,69174.0,Khyber Pakhtunkhwa,Current,241358.42,618.0,Car Loan,420391.57,16.99,Closed,1,9,3865.09,2026-07-09,Medium Risk
CUST01143,18,Male,20000.0,Khyber Pakhtunkhwa,Salary Account,55447.91,623.0,No Loan,0.0,0.0,No Loan,2,10,510.31,2026-07-22,Medium Risk
CUST01144,20,Female,28119.0,Sindh,Salary Account,41140.19,678.0,Car Loan,1200181.56,11.84,Pending,8,10,942.42,2026-07-17,Medium Risk
CUST01145,41,Male,59004.0,Balochistan,Savings,117347.36,619.0,Home Loan,2633553.27,21.36,Rejected,4,11,1304.51,2026-07-19,High Risk
CUST01146,38,Female,59369.0,Punjab,Current,163184.5,708.0,Business Loan,3828303.09,20.23,Approved,1,6,2304.44,2026-08-09,Low Risk
CUST01147,51,Female,66853.0,Punjab,Savings,289397.69,637.0,Education Loan,870375.8,18.75,Approved,3,4,1660.23,2026-08-12,Medium Risk
CUST01148,34,Female,36186.0,Khyber Pakhtunkhwa,Current,92258.74,576.0,Personal Loan,221142.93,12.82,Approved,11,13,2357.7,2026-07-31,High Risk
CUST01149,23,Male,20000.0,Khyber Pakhtunkhwa,Current,33941.06,608.0,No Loan,0.0,0.0,No Loan,0,14,409.51,2026-07-02,Medium Risk
CUST01150,42,Female,79569.0,Punjab,Savings,318540.46,601.0,Business Loan,265555.56,18.84,Rejected,2,9,3013.02,2026-06-30,High Risk
CUST01151,28,Female,89446.0,Sindh,Fixed Deposit,280594.71,705.0,Car Loan,635277.29,16.53,Approved,0,12,4415.17,2026-07-06,Low Risk
CUST01152,54,Male,51918.5,Punjab,Current,222741.09,725.0,Car Loan,329158.73,9.41,Approved,3,14,3991.96,2026-08-03,Low Risk
CUST01153,58,Female,47764.0,Sindh,Savings,97215.25,592.0,No Loan,0.0,0.0,No Loan,0,14,4207.7,2026-08-06,Medium Risk
CUST01154,36,Female,20000.0,Sindh,Savings,44081.57,645.0,No Loan,0.0,0.0,No Loan,4,13,1035.69,2026-07-13,Medium Risk
CUST01155,34,Female,40240.0,Khyber Pakhtunkhwa,Savings,16793.34,691.0,Personal Loan,392603.02,10.9,Pending,1,15,3602.05,2026-08-05,Medium Risk
CUST01156,36,Female,69496.0,Punjab,Current,97240.85,691.0,Personal Loan,699027.43,16.78,Approved,1,14,1685.45,2026-07-26,Medium Risk
CUST01157,32,Male,20000.0,Balochistan,Current,59594.21,607.0,No Loan,0.0,0.0,No Loan,0,10,1080.37,2026-07-23,Medium Risk
CUST01158,43,Female,59926.0,Punjab,Savings,91014.3,659.0,No Loan,0.0,0.0,No Loan,5,11,2336.57,2026-07-13,Medium Risk
CUST01159,38,Male,49570.0,Gilgit-Baltistan,Savings,63541.92,641.0,No Loan,0.0,0.0,No Loan,1,15,1230.03,2026-08-11,Medium Risk
CUST01160,41,Male,82794.0,Punjab,Fixed Deposit,149383.12,694.0,No Loan,0.0,0.0,No Loan,8,14,3487.13,2026-07-03,Medium Risk
CUST01161,37,Male,33662.0,Azad Kashmir,Fixed Deposit,64104.13,673.0,Personal Loan,194880.71,20.34,Pending,1,10,729.13,2026-07-22,Medium Risk
CUST01162,43,Male,77123.0,Punjab,Fixed Deposit,118717.99,629.0,Car Loan,124025.67,21.3,Rejected,3,5,5398.6,2026-07-13,High Risk
CUST01163,30,Female,20000.0,Punjab,Savings,60648.28,677.0,Home Loan,4224134.43,8.87,Approved,11,13,1185.8,2026-08-06,Medium Risk
CUST01164,32,Female,34140.0,Balochistan,Fixed Deposit,87805.61,685.0,Personal Loan,1068923.85,15.78,Closed,0,16,1733.84,2026-07-26,Medium Risk
CUST01165,38,Female,42485.0,Khyber Pakhtunkhwa,Savings,79958.82,648.0,Personal Loan,432824.26,21.31,Approved,0,15,2139.42,2026-08-06,Medium Risk
CUST01166,66,Male,81332.0,Punjab,Savings,272632.28,774.0,Car Loan,1152878.5,13.33,Pending,2,15,6451.76,2026-06-29,Low Risk
CUST01167,31,Male,20000.0,Punjab,Salary Account,40942.69,609.0,No Loan,0.0,0.0,No Loan,3,10,1269.59,2026-07-20,Medium Risk
CUST01168,18,Female,26821.0,Balochistan,Savings,52445.84,645.0,No Loan,0.0,0.0,No Loan,3,7,1055.3,2026-08-01,Medium Risk
CUST01169,18,Female,20000.0,Sindh,Current,79180.57,585.0,Home Loan,1510873.92,13.38,Rejected,1,18,1267.63,2026-06-27,High Risk
CUST01170,31,Male,20729.0,Punjab,Fixed Deposit,53847.72,645.0,No Loan,0.0,0.0,No Loan,6,11,1567.64,2026-07-15,Medium Risk
CUST01171,57,Female,92525.0,Punjab,Savings,282005.27,645.0,No Loan,0.0,0.0,No Loan,1,17,6971.34,2026-07-09,Medium Risk
CUST01172,32,Female,66197.0,Sindh,Current,45717.84,638.0,Business Loan,3065769.24,16.73,Approved,8,8,4364.95,2026-07-05,Medium Risk
CUST01173,25,Male,20000.0,Khyber Pakhtunkhwa,Savings,65601.54,623.0,No Loan,0.0,0.0,No Loan,17,14,1574.03,2026-07-12,Medium Risk
CUST01174,54,Male,20000.0,Sindh,Current,27500.07,603.0,No Loan,0.0,0.0,No Loan,0,12,927.95,2026-07-16,Medium Risk
CUST01175,34,Male,42868.0,Punjab,Savings,180418.77,724.0,Home Loan,4233948.41,9.69,Pending,3,16,3179.47,2026-06-27,Low Risk
CUST01176,27,Female,79907.0,Gilgit-Baltistan,Savings,73824.41,559.0,Home Loan,369337.42,15.06,Approved,6,13,5218.95,2026-08-10,High Risk
CUST01177,28,Male,28040.0,Sindh,Salary Account,57586.94,731.0,Business Loan,4846559.28,15.21,Approved,7,16,1398.25,2026-07-07,Low Risk
CUST01178,45,Male,20007.0,Punjab,Savings,73866.86,620.0,Car Loan,968223.08,9.35,Closed,0,13,785.74,2026-07-19,Medium Risk
CUST01179,38,Female,74240.0,Sindh,Savings,235555.18,627.0,Car Loan,170084.06,10.29,Approved,0,12,5628.95,2026-08-08,Medium Risk
CUST01180,59,Female,48949.0,Punjab,Fixed Deposit,17766.12,655.0,No Loan,0.0,0.0,No Loan,4,15,2283.83,2026-07-27,Medium Risk
CUST01181,46,Male,77468.0,Punjab,Savings,138104.57,654.0,Home Loan,4308817.81,15.46,Rejected,9,12,3658.71,2026-08-16,High Risk
CUST01182,18,Female,31707.0,Khyber Pakhtunkhwa,Savings,93291.33,652.0,Car Loan,1359610.38,17.03,Approved,0,11,2249.22,2026-08-14,Medium Risk
CUST01183,39,Male,78264.0,Khyber Pakhtunkhwa,Savings,69255.45,716.0,No Loan,0.0,0.0,No Loan,4,7,3811.76,2026-07-01,Low Risk
CUST01184,39,Female,48409.0,Punjab,Savings,28253.64,670.0,Personal Loan,35059.0,17.89,Rejected,5,11,2027.02,2026-08-17,High Risk
CUST01185,33,Female,55099.0,Sindh,Savings,67599.38,746.0,Home Loan,4834935.67,19.96,Pending,3,13,2565.37,2026-06-29,Low Risk
CUST01186,28,Female,61245.0,Punjab,Savings,42975.44,615.0,Home Loan,2416918.55,15.84,Approved,3,12,2939.03,2026-06-28,Medium Risk
CUST01187,18,Female,43494.0,Gilgit-Baltistan,Fixed Deposit,150674.4,720.0,Car Loan,1471608.54,16.96,Pending,1,11,1930.38,2026-08-21,Low Risk
CUST01188,54,Male,76155.0,Punjab,Savings,97240.85,680.0,Home Loan,4032881.09,14.81,Pending,2,20,3173.09,2026-08-17,Medium Risk
CUST01189,41,Male,71068.0,Punjab,Salary Account,160724.34,694.0,Home Loan,1707632.62,15.7,Rejected,0,9,3939.42,2026-07-31,High Risk
CUST01190,49,Female,70314.0,Azad Kashmir,Savings,94889.26,615.0,No Loan,0.0,0.0,No Loan,4,10,110.56,2026-07-31,Medium Risk
CUST01191,40,Male,26873.0,Islamabad Capital Territory,Fixed Deposit,58697.8,620.0,Business Loan,1833354.91,11.68,Closed,8,13,862.11,2026-08-08,Medium Risk
CUST01192,40,Female,51918.5,Islamabad Capital Territory,Salary Account,51143.09,701.0,No Loan,0.0,0.0,No Loan,0,12,3692.9,2026-07-22,Low Risk
CUST01193,43,Male,92516.0,Punjab,Fixed Deposit,291176.31,703.0,No Loan,0.0,0.0,No Loan,4,12,2205.11,2026-07-03,Low Risk
CUST01194,38,Female,45852.0,Balochistan,Current,162440.08,667.0,Home Loan,2365770.08,11.33,Closed,0,16,1560.32,2026-06-28,Medium Risk
CUST01195,44,Female,21028.0,Azad Kashmir,Salary Account,45447.37,552.0,Home Loan,3814259.37,16.39,Approved,10,16,410.7,2026-07-16,High Risk
CUST01196,39,Male,43614.0,Gilgit-Baltistan,Salary Account,82372.67,465.0,No Loan,0.0,0.0,No Loan,5,9,3345.59,2026-08-14,High Risk
CUST01197,62,Male,86457.0,Sindh,Savings,215382.86,699.0,No Loan,0.0,0.0,No Loan,1,10,4337.61,2026-08-03,Medium Risk
CUST01198,56,Female,81241.0,Punjab,Fixed Deposit,224358.98,620.0,No Loan,0.0,0.0,No Loan,0,9,2753.42,2026-08-15,Medium Risk
CUST01199,38,Female,25088.0,Khyber Pakhtunkhwa,Salary Account,102537.01,701.0,Personal Loan,1070411.04,21.9,Approved,0,12,1814.58,2026-08-21,Low Risk
CUST01200,48,Male,40044.0,Punjab,Salary Account,159941.62,615.0,Personal Loan,951100.88,16.39,Rejected,6,10,1923.88,2026-07-02,High Risk
CUST01201,50,Male,80810.0,Khyber Pakhtunkhwa,Fixed Deposit,192182.53,721.0,No Loan,0.0,0.0,No Loan,1,9,4900.51,2026-08-16,Low Risk
CUST01202,51,Male,65855.0,Punjab,Salary Account,79424.64,659.0,No Loan,0.0,0.0,No Loan,2,14,4183.24,2026-07-11,Medium Risk
CUST01203,43,Female,60122.0,Khyber Pakhtunkhwa,Savings,194443.28,564.0,Business Loan,1466254.51,12.0,Closed,8,8,3230.87,2026-08-01,High Risk
CUST01204,52,Female,118900.0,Punjab,Fixed Deposit,69193.85,614.0,No Loan,0.0,0.0,No Loan,1,11,5586.91,2026-07-28,Medium Risk
CUST01205,54,Female,51918.5,Punjab,Savings,129677.67,762.0,No Loan,0.0,0.0,No Loan,0,8,5631.4,2026-07-20,Low Risk
CUST01206,49,Male,63109.0,Khyber Pakhtunkhwa,Current,95173.74,676.0,Car Loan,401582.03,17.81,Approved,9,9,3615.64,2026-07-15,Medium Risk
CUST01207,37,Male,20000.0,Punjab,Fixed Deposit,33296.51,729.0,No Loan,0.0,0.0,No Loan,30,11,404.7,2026-07-17,Low Risk
CUST01208,39,Male,116492.0,Sindh,Salary Account,220146.99,650.0,Home Loan,1429703.81,13.63,Rejected,4,13,7881.67,2026-07-16,High Risk
CUST01209,25,Male,45882.0,Punjab,Savings,51761.12,561.0,Home Loan,4569888.5,19.18,Approved,12,10,4162.45,2026-07-07,High Risk
CUST01210,31,Female,31803.0,Sindh,Salary Account,8075.4,765.0,No Loan,0.0,0.0,No Loan,0,11,1365.95,2026-07-27,Low Risk
CUST01211,41,Male,36039.0,Sindh,Savings,74389.51,650.0,Personal Loan,645901.82,19.33,Approved,4,11,2838.45,2026-07-03,Medium Risk
CUST01212,37,Female,41859.0,Khyber Pakhtunkhwa,Savings,148772.73,758.0,No Loan,0.0,0.0,No Loan,0,8,1422.88,2026-07-27,Low Risk
CUST01213,59,Female,113422.0,Khyber Pakhtunkhwa,Savings,387552.44,698.0,No Loan,0.0,0.0,No Loan,5,9,9708.16,2026-08-20,Medium Risk
CUST01214,43,Female,64049.0,Punjab,Current,95795.26,565.0,No Loan,0.0,0.0,No Loan,4,19,2919.57,2026-07-17,High Risk
CUST01215,28,Male,83385.0,Punjab,Savings,280320.3,636.0,Personal Loan,772113.63,8.66,Approved,13,10,8501.0,2026-08-09,Medium Risk
CUST01216,23,Female,42964.0,Khyber Pakhtunkhwa,Fixed Deposit,29549.98,636.0,No Loan,0.0,0.0,No Loan,4,9,1879.99,2026-08-15,Medium Risk
CUST01217,27,Female,54375.0,Punjab,Savings,162694.08,676.0,No Loan,0.0,0.0,No Loan,0,17,3861.84,2026-08-14,Medium Risk
CUST01218,27,Female,20000.0,Gilgit-Baltistan,Current,27219.95,641.0,Personal Loan,1115739.57,19.29,Pending,1,14,681.55,2026-07-11,Medium Risk
CUST01219,50,Male,59778.0,Punjab,Savings,123213.98,654.0,No Loan,0.0,0.0,No Loan,0,8,3118.96,2026-07-05,Medium Risk
CUST01220,24,Male,30939.0,Punjab,Current,110236.97,645.0,No Loan,0.0,0.0,No Loan,10,11,982.98,2026-07-08,Medium Risk
CUST01221,35,Male,130798.0,Punjab,Current,327194.27,685.0,Car Loan,327144.6,11.31,Approved,6,13,7894.24,2026-08-02,Medium Risk
CUST01222,33,Female,27534.0,Punjab,Salary Account,40753.0,568.0,No Loan,0.0,0.0,No Loan,1,10,1065.64,2026-08-11,High Risk
CUST01223,38,Male,20000.0,Balochistan,Fixed Deposit,66443.76,624.0,Personal Loan,1422836.9,19.56,Rejected,10,13,752.88,2026-08-05,High Risk
CUST01224,31,Female,23441.0,Punjab,Savings,86496.04,644.0,No Loan,0.0,0.0,No Loan,11,12,2058.03,2026-07-07,Medium Risk
CUST01225,28,Male,23369.0,Khyber Pakhtunkhwa,Current,66151.85,585.0,Car Loan,837234.89,16.41,Approved,5,16,1445.66,2026-08-12,Medium Risk
CUST01226,24,Female,20075.0,Punjab,Fixed Deposit,30484.74,506.0,Personal Loan,694110.66,13.05,Rejected,7,14,1267.1,2026-07-26,High Risk
CUST01227,38,Male,34081.0,Sindh,Savings,116624.15,649.0,Business Loan,464033.3,16.13,Rejected,2,16,679.99,2026-08-11,High Risk
CUST01228,38,Female,62033.0,Punjab,Current,44258.99,678.0,Car Loan,159599.66,15.64,Approved,17,16,4013.49,2026-08-11,Medium Risk
CUST01229,45,Female,55424.0,Punjab,Fixed Deposit,173830.8,587.0,No Loan,0.0,0.0,No Loan,1,12,3276.49,2026-07-23,Medium Risk
CUST01230,30,Male,51585.0,Punjab,Salary Account,147930.94,506.0,Personal Loan,825930.82,19.37,Rejected,1,12,2307.06,2026-08-21,High Risk
CUST01231,28,Female,130911.0,Punjab,Salary Account,86259.64,736.0,No Loan,0.0,0.0,No Loan,6,7,7449.06,2026-07-30,Low Risk
CUST01232,25,Female,59814.0,Sindh,Fixed Deposit,178989.43,665.0,Home Loan,3657907.95,14.27,Approved,0,12,2728.64,2026-08-04,Medium Risk
CUST01233,32,Male,20000.0,Punjab,Savings,54843.68,634.0,No Loan,0.0,0.0,No Loan,0,14,1352.41,2026-08-03,Medium Risk
CUST01234,50,Male,61311.0,Punjab,Fixed Deposit,49977.33,624.0,No Loan,0.0,0.0,No Loan,5,14,3962.74,2026-08-17,Medium Risk
CUST01235,32,Male,56181.0,Punjab,Current,112026.58,645.0,Business Loan,206219.77,21.69,Approved,0,13,4017.61,2026-08-03,Medium Risk
CUST01236,40,Male,45230.0,Punjab,Savings,196772.69,609.0,Business Loan,3644703.8,15.1,Closed,0,14,2309.39,2026-07-06,Medium Risk
CUST01237,44,Male,108271.0,Punjab,Current,58927.24,648.0,Home Loan,4267336.73,13.64,Pending,0,11,6114.8,2026-07-01,Medium Risk
CUST01238,25,Female,35096.0,Islamabad Capital Territory,Savings,0.0,602.0,No Loan,0.0,0.0,No Loan,4,12,1864.07,2026-07-23,Medium Risk
CUST01239,23,Female,47468.0,Sindh,Savings,60993.38,711.0,Personal Loan,913076.19,9.26,Approved,4,14,3664.31,2026-07-15,Low Risk
CUST01240,36,Male,91400.0,Islamabad Capital Territory,Savings,284089.41,624.0,Personal Loan,43296.1,14.94,Approved,1,16,6445.55,2026-07-13,Medium Risk
CUST01241,42,Female,48038.0,Islamabad Capital Territory,Current,188984.7,687.0,No Loan,0.0,0.0,No Loan,0,9,2092.48,2026-06-30,Medium Risk
CUST01242,42,Female,23115.0,Sindh,Savings,97272.08,634.0,Car Loan,977451.51,11.45,Pending,0,12,1185.12,2026-07-27,Medium Risk
CUST01243,29,Female,55260.0,Punjab,Savings,180431.46,666.0,Home Loan,2412337.38,16.66,Rejected,4,10,2688.82,2026-07-15,High Risk
CUST01244,27,Female,44525.0,Balochistan,Current,17183.14,604.0,Education Loan,984358.99,12.51,Closed,6,10,1298.19,2026-07-24,Medium Risk
CUST01245,37,Male,64928.0,Islamabad Capital Territory,Savings,220400.48,693.0,No Loan,0.0,0.0,No Loan,6,17,4686.63,2026-06-30,Medium Risk
CUST01246,35,Female,77582.0,Punjab,Fixed Deposit,81939.06,652.0,Car Loan,826267.88,12.98,Approved,7,11,1021.65,2026-08-15,Medium Risk
CUST01247,40,Female,69409.0,Punjab,Fixed Deposit,292168.14,652.0,Home Loan,1690453.59,17.38,Approved,0,11,2777.74,2026-07-01,Medium Risk
CUST01248,18,Male,69572.0,Punjab,Savings,97240.85,671.0,Home Loan,4778668.74,13.79,Rejected,2,11,4245.84,2026-08-17,High Risk
CUST01249,33,Male,47280.0,Sindh,Salary Account,97240.85,626.0,No Loan,0.0,0.0,No Loan,14,14,3315.51,2026-08-17,Medium Risk
CUST01250,65,Female,131033.0,Punjab,Savings,392838.26,703.0,Education Loan,1059055.1,14.09,Approved,2,12,8937.66,2026-08-02,Low Risk
CUST01251,26,Male,28495.0,Punjab,Savings,34971.52,624.0,No Loan,0.0,0.0,No Loan,4,7,1113.74,2026-07-27,Medium Risk
CUST01252,34,Male,55738.0,Khyber Pakhtunkhwa,Fixed Deposit,19940.69,574.0,Education Loan,1171356.09,21.66,Rejected,2,11,1565.11,2026-07-24,High Risk
CUST01253,35,Male,82426.0,Punjab,Fixed Deposit,361823.67,607.0,Car Loan,86572.08,8.89,Rejected,1,12,6035.58,2026-07-30,High Risk
CUST01254,56,Male,76580.0,Azad Kashmir,Current,99729.56,586.0,Car Loan,713284.21,9.82,Rejected,0,14,3638.96,2026-08-13,High Risk
CUST01255,38,Female,24586.0,Sindh,Salary Account,63782.15,563.0,No Loan,0.0,0.0,No Loan,6,16,1839.49,2026-08-19,High Risk
CUST01256,47,Male,67256.0,Punjab,Salary Account,109778.9,718.0,Personal Loan,526835.3,19.25,Approved,1,16,5136.49,2026-07-23,Low Risk
CUST01257,56,Female,64667.0,Islamabad Capital Territory,Fixed Deposit,143958.83,635.0,Personal Loan,1084201.99,12.44,Approved,11,12,4022.46,2026-08-14,Medium Risk
CUST01258,41,Male,84298.0,Punjab,Current,100160.72,701.0,Business Loan,3869272.34,13.18,Approved,0,18,4995.35,2026-08-05,Low Risk
CUST01259,45,Female,110310.0,Balochistan,Current,338927.23,695.0,No Loan,0.0,0.0,No Loan,5,6,6963.88,2026-07-16,Medium Risk
CUST01260,21,Female,32364.0,Khyber Pakhtunkhwa,Salary Account,101799.8,662.0,No Loan,0.0,0.0,No Loan,21,13,706.19,2026-07-25,Medium Risk
CUST01261,33,Male,39902.0,Sindh,Current,113290.17,623.0,No Loan,0.0,0.0,No Loan,2,11,1103.22,2026-07-06,Medium Risk
CUST01262,55,Male,43930.0,Sindh,Current,120672.58,614.0,No Loan,0.0,0.0,No Loan,0,12,3320.77,2026-06-30,Medium Risk
CUST01263,63,Female,74234.0,Islamabad Capital Territory,Current,226149.53,673.0,Car Loan,1199865.73,14.41,Closed,1,15,5812.14,2026-07-03,Medium Risk
CUST01264,36,Male,52760.0,Sindh,Fixed Deposit,180816.86,651.0,No Loan,0.0,0.0,No Loan,21,19,1996.28,2026-08-19,Medium Risk
CUST01265,32,Male,20000.0,Sindh,Fixed Deposit,48872.4,727.0,No Loan,0.0,0.0,No Loan,0,8,753.08,2026-07-17,Low Risk
CUST01266,45,Male,66485.0,Punjab,Savings,273725.45,767.0,Home Loan,1155231.68,17.76,Approved,1,18,1244.69,2026-08-08,Low Risk
CUST01267,33,Male,57568.0,Punjab,Salary Account,55848.42,645.0,No Loan,0.0,0.0,No Loan,2,17,556.92,2026-07-27,Medium Risk
CUST01268,40,Male,33881.0,Islamabad Capital Territory,Current,113276.78,719.0,Personal Loan,1295805.69,16.56,Approved,4,14,1426.96,2026-07-07,Low Risk
CUST01269,33,Male,53801.0,Khyber Pakhtunkhwa,Savings,98570.08,599.0,No Loan,0.0,0.0,No Loan,0,11,4161.67,2026-07-11,Medium Risk
CUST01270,33,Female,51417.0,Balochistan,Fixed Deposit,27051.72,634.0,Education Loan,761002.07,13.87,Pending,0,11,2658.05,2026-07-23,Medium Risk
CUST01271,24,Male,20555.0,Punjab,Current,56882.77,627.0,Business Loan,4858885.68,13.21,Approved,4,15,1610.14,2026-07-23,Medium Risk
CUST01272,47,Female,102510.0,Sindh,Current,264358.15,616.0,Car Loan,318815.19,21.13,Approved,2,8,4571.35,2026-07-28,Medium Risk
CUST01273,18,Male,28497.0,Punjab,Fixed Deposit,72719.5,615.0,No Loan,0.0,0.0,No Loan,0,18,2127.61,2026-07-06,Medium Risk
CUST01274,27,Female,20000.0,Sindh,Salary Account,41082.03,580.0,Personal Loan,360671.57,17.39,Approved,2,13,768.54,2026-07-19,Medium Risk
CUST01275,42,Male,83508.0,Punjab,Savings,154748.01,817.0,Home Loan,732108.87,18.52,Pending,14,9,4432.35,2026-07-13,Low Risk
CUST01276,30,Male,57167.0,Punjab,Current,62879.24,534.0,Business Loan,783034.8,17.08,Closed,12,15,1614.47,2026-07-21,High Risk
CUST01277,41,Female,52623.0,Khyber Pakhtunkhwa,Fixed Deposit,74624.49,666.0,No Loan,0.0,0.0,No Loan,0,19,4250.73,2026-07-17,Medium Risk
CUST01278,47,Male,43357.0,Khyber Pakhtunkhwa,Fixed Deposit,105356.06,672.0,No Loan,0.0,0.0,No Loan,8,11,3748.12,2026-08-01,Medium Risk
CUST01279,63,Female,105583.0,Islamabad Capital Territory,Salary Account,218877.57,786.0,Home Loan,4447110.5,15.01,Pending,9,16,2989.12,2026-08-13,Low Risk
CUST01280,36,Male,63708.0,Khyber Pakhtunkhwa,Savings,199752.41,703.0,Car Loan,584453.74,13.19,Pending,0,11,2332.52,2026-08-04,Low Risk
CUST01281,41,Male,57850.0,Punjab,Fixed Deposit,84127.3,684.0,Education Loan,309024.98,17.09,Rejected,4,13,2430.82,2026-06-30,High Risk
CUST01282,41,Male,50212.0,Punjab,Current,163238.98,634.0,Business Loan,578115.85,20.89,Closed,11,15,1393.12,2026-07-02,Medium Risk
CUST01283,47,Male,20706.0,Khyber Pakhtunkhwa,Salary Account,97240.85,753.0,No Loan,0.0,0.0,No Loan,0,17,1492.15,2026-08-06,Low Risk
CUST01284,36,Female,64661.0,Islamabad Capital Territory,Current,120541.3,614.0,No Loan,0.0,0.0,No Loan,1,19,2506.78,2026-07-14,Medium Risk
CUST01285,18,Male,66164.0,Punjab,Current,130502.25,656.0,Personal Loan,816396.37,11.67,Approved,1,14,3376.16,2026-08-09,Medium Risk
CUST01286,27,Female,55504.0,Punjab,Salary Account,155747.53,678.0,Education Loan,973111.82,9.74,Approved,0,13,5820.27,2026-08-05,Medium Risk
CUST01287,40,Male,20000.0,Sindh,Savings,36810.8,607.0,No Loan,0.0,0.0,No Loan,3,9,918.74,2026-08-20,Medium Risk
CUST01288,40,Male,35356.0,Punjab,Savings,140386.86,665.0,Education Loan,986906.53,21.6,Rejected,8,16,2773.51,2026-08-18,High Risk
CUST01289,36,Female,57354.0,Sindh,Current,189664.55,707.0,No Loan,0.0,0.0,No Loan,1,9,1723.19,2026-07-17,Low Risk
CUST01290,43,Female,92107.0,Punjab,Current,234347.21,675.0,No Loan,0.0,0.0,No Loan,11,14,5080.37,2026-07-31,Medium Risk
CUST01291,31,Female,84402.0,Khyber Pakhtunkhwa,Salary Account,325092.17,677.0,Personal Loan,386365.54,20.41,Approved,4,14,3259.89,2026-07-05,Medium Risk
CUST01292,25,Male,36488.0,Islamabad Capital Territory,Savings,141601.24,673.0,Personal Loan,424428.43,13.93,Pending,0,14,1300.8,2026-07-17,Medium Risk
CUST01293,28,Female,55658.0,Sindh,Salary Account,187370.65,683.0,Car Loan,1376026.07,8.65,Closed,1,11,2691.12,2026-08-24,Medium Risk
CUST01294,45,Female,22218.0,Sindh,Fixed Deposit,37003.1,668.0,Car Loan,666125.26,14.66,Pending,3,12,1444.65,2026-08-07,Medium Risk
